,district,home_size,home_price
6295,الروابي,560,1650000
6296,الرفيعة,1800,15000000
6297,لبن,200,1300000
6298,البيضاء,312,690000
6299,قرطبة,651,3500000
6300,العارض,270,2450000
6301,الملقا,375,2800000
6302,الرمال,232,1150000
6303,العارض,220,2000000
6304,طويق,250,1150000
6305,طويق,300,1130000
6306,طويق,200,950000
6307,طويق,200,900000
6308,الرمال,684,1800000
6309,البيان,405,1450000
6310,الحزم,270,1050000
6311,الزهرة,250,1100000
6312,الرمال,375,1800000
6313,طويق,315,1500000
6314,الحزم,325,1200000
6315,الجنادرية,420,1700000
6316,القيروان,600,5500000
6317,نمار,390,1600000
6318,الملقا,405,4500000
6319,الرمال,300,1350000
6320,طويق,375,1500000
6321,السعادة,518,2850000
6322,طويق,300,1180000
6323,النرجس,450,3600000
6324,المهدية,450,3000000
6325,النهضة,475,1350000
6326,طويق,400,750000
6327,طويق,200,1000000
6328,طويق,300,1170000
6329,طيبة,250,850000
6330,عكاظ,220,880000
6331,بدر,366,1550000
6332,المونسية,277,2200000
6333,المونسية,240,1900000
6334,المهدية,400,1800000
6335,الياسمين,390,3800000
6336,العارض,448,3500000
6337,المهدية,200,1250000
6338,الوسطى,200,1000000
6339,الرمال,300,1350000
6340,الرفيعة,1800,15000000
6341,الزهرة,600,1150000
6342,الغربي,315,1400000
6343,الصحافة,780,4500000
6344,طويق,200,950000
6345,النرجس,300,2700000
6346,الصحافة,416,3900000
6347,طويق,200,1070000
6348,بدر,300,1050000
6349,الرمال,414,1700000
6350,طويق,300,1180000
6351,نمار,375,1000000
6352,الرمال,324,2500000
6353,طويق,200,880000
6354,الحزم,312,1250000
6355,فيصل,360,2900000
6356,الدولي,253,1150000
6357,العارض,260,2200000
6358,الرمال,250,1150000
6359,المهدية,200,1250000
6360,الرفيعة,1800,15000000
6361,لبن,200,1300000
6362,العارض,392,2900000
6363,عكاظ,220,880000
6364,الرمال,324,1300000
6365,طويق,250,1200000
6366,بدر,348,920000
6367,طويق,200,900000
6368,المونسية,400,1700000
6369,طويق,300,1150000
6370,نمار,375,1750000
6371,الرمال,337,1700000
6372,النرجس,250,2900000
6373,الرمال,500,2600000
6374,طويق,300,1200000
6375,طويق,375,1200000
6376,الرمال,500,2600000
6377,طويق,250,1050000
6378,المهدية,250,2300000
6379,طويق,375,1350000
6380,طيبة,211,750000
6381,النهضة,312,1700000
6382,الرمال,300,1350000
6383,طويق,300,1220000
6384,الرمال,240,1480000
6385,الحزم,200,900000
6386,البيضاء,225,890000
6387,بدر,300,950000
6388,الرمال,250,1100000
6389,الرمال,360,14500000
6390,الملقا,405,4500000
6391,الحزم,250,1100000
6392,المونسية,230,2000000
6393,طويق,200,940000
6394,المونسية,288,2150000
6395,نمار,366,1500000
6396,النفل,400,2500000
6397,الحزم,312,1300000
6398,الرمال,375,1650000
6399,الرمال,300,1300000
6400,نمار,300,1350000
6401,الملقا,2370,27000000
6402,المهدية,300,2000000
6403,البديعة,325,1470000
6404,الملقا,405,4500000
6405,لبن,200,1300000
6406,شبرا,400,750000
6407,فيصل,750,1800000
6408,الحزم,282,1100000
6409,طيبة,283,900000
6410,طويق,300,1200000
6411,طويق,270,920000
6412,بدر,225,880000
6413,عكاظ,308,1080000
6414,الرمال,250,1150000
6415,المهدية,200,1300000
6416,النرجس,325,3200000
6417,الرمال,264,1260000
6418,بدر,300,950000
6419,المهدية,200,1150000
6420,الحزم,312,1300000
6421,الحمراء,714,4000000
6422,بدر,250,800000
6423,عكاظ,334,1280000
6424,الحزم,210,880000
6425,طويق,300,1220000
6426,الملقا,405,4500000
6427,طيبة,259,850000
6428,الخليج,380,1850000
6429,المونسية,270,2250000
6430,المروة,360,950000
6431,الغدير,900,6500000
6432,طويق,360,1330000
6433,الشرق,337,1350000
6434,العزيزية,480,1500000
6435,الرمال,340,1600000
6436,الشفا,300,1000000
6437,عكاظ,300,980000
6438,الرمال,324,1700000
6439,بدر,450,1500000
6440,العارض,200,2200000
6441,الحزم,230,1150000
6442,الرمال,240,1150000
6443,المنصورة,300,850000
6444,الوادي,500,2500000
6445,المهدية,200,1420000
6446,الملقا,405,4500000
6447,الرمال,300,1350000
6448,طويق,230,900000
6449,الجنادرية,312,1450000
6450,طويق,200,1030000
6451,طويق,300,1250000
6452,عكاظ,300,1050000
6454,المهدية,200,1250000
6455,طويق,300,1300000
6456,طويق,250,1030000
6457,السويدي,240,1150000
6458,النرجس,500,5400000
6459,الرمال,250,1350000
6460,الحزم,312,1300000
6461,طويق,200,1000000
6462,طويق,375,1600000
6463,الرمال,320,1600000
6464,الخليج,650,1850000
6465,طويق,440,1300000
6466,الشفا,315,620000
6467,طويق,300,1220000
6468,الرمال,300,1350000
6469,الرمال,200,1220000
6470,الجنادرية,294,1450000
6471,الحمراء,618,6000000
6472,طويق,300,1100000
6473,نمار,200,1070000
6474,بدر,250,950000
6475,القيروان,365,2950000
6476,لبن,200,1180000
6477,بدر,370,880000
6478,الياسمين,375,4000000
6479,طويق,200,950000
6480,العزيزية,300,1190000
6481,المونسية,375,2300000
6482,النهضة,820,2200000
6483,المهدية,750,3500000
6484,الملقا,875,8500000
6485,طويق,300,1200000
6486,الرمال,360,1650000
6487,المونسية,312,2000000
6488,طويق,240,1040000
6489,الملقا,405,4500000
6490,طويق,300,1220000
6491,طيبة,275,890000
6492,المهدية,340,1650000
6493,طويق,300,1200000
6494,عكاظ,325,1000000
6495,الرمال,300,1400000
6496,طويق,250,1200000
6497,عكاظ,304,1050000
6498,النرجس,325,3150000
6499,طويق,300,1350000
6500,عكاظ,450,1350000
6501,طويق,300,1200000
6502,البيضاء,300,1030000
6503,طويق,200,950000
6504,الرمال,300,1500000
6505,طويق,250,1100000
6506,نمار,300,1300000
6507,طويق,260,1200000
6508,الرمال,375,2000000
6509,نمار,300,1370000
6510,لبن,200,1300000
6511,الرفيعة,1800,15000000
6512,النهضة,510,2400000
6513,الرمال,350,1800000
6514,طيبة,375,680000
6515,طويق,200,950000
6516,الرمال,472,1500000
6517,الغربي,262,1250000
6518,طويق,360,1400000
6519,الرمال,228,1150000
6520,الاندلس,375,2350000
6521,الرمال,275,1500000
6522,عكاظ,300,1050000
6523,العارض,220,2050000
6524,طويق,300,1200000
6525,طويق,200,960000
6526,المهدية,200,1380000
6527,طيبة,250,950000
6528,العزيزية,360,680000
6529,عكاظ,340,1300000
6530,الغربية,500,1300000
6531,نمار,350,1550000
6532,طويق,300,1220000
6533,الملقا,405,4500000
6534,لبن,450,1550000
6535,طويق,300,1150000
6536,التعاون,750,6000000
6537,الرمال,240,1100000
6538,طويق,840,3500000
6539,طويق,200,950000
6540,الملقا,350,3600000
6541,الحزم,250,970000
6542,طويق,250,1150000
6543,القادسية,390,1800000
6544,الرمال,200,1250000
6545,طويق,235,1130000
6546,المونسية,300,1950000
6547,البيضاء,228,1000000
6548,الشرقي,720,2000000
6549,القادسية,275,1550000
6550,النرجس,336,2950000
6551,السويدي,500,1200000
6552,طويق,300,1200000
6553,الرمال,250,1500000
6554,الملقا,405,4500000
6555,لبن,200,1300000
6556,طويق,300,1220000
6557,الدولي,300,1200000
6558,القادسية,455,2100000
6559,حطين,2113,13000000
6560,الرمال,375,1950000
6561,الحزم,375,1550000
6562,غرناطة,565,4000000
6563,شبرا,300,720000
6564,الياسمين,300,3200000
6565,الرمال,300,1350000
6566,الحمراء,250,2150000
6567,الغربي,313,1300000
6568,العزيزية,435,1350000
6569,طويق,266,1320000
6570,عكاظ,300,1200000
6571,بدر,240,850000
6572,الرمال,250,1280000
6573,طويق,300,1180000
6574,طويق,300,1400000
6575,المهدية,200,1250000
6576,لبن,200,1300000
6577,الرمال,300,1350000
6578,طويق,360,1600000
6579,المهدية,200,1400000
6580,الرمال,414,1650000
6581,طويق,312,1450000
6582,عكاظ,277,1200000
6583,العارض,270,2450000
6584,طويق,200,970000
6585,قرطبة,451,3300000
6586,المهدية,200,1100000
6587,الحزم,330,1400000
6588,اليرموك,600,2700000
6589,طويق,300,970000
6590,المونسية,312,1630000
6591,القادسية,375,1800000
6592,المهدية,419,2400000
6593,الرمال,205,1060000
6594,طويق,270,1300000
6595,عكاظ,366,1050000
6596,طويق,300,1220000
6597,الرمال,300,1350000
6598,النرجس,500,3500000
6599,عكاظ,300,950000
6600,طويق,300,1150000
6601,طيبة,250,850000
6602,طويق,360,1270000
6603,بدر,275,900000
6604,طيبة,250,820000
6605,العارض,270,2400000
6606,طيبة,234,880000
6607,المهدية,300,1600000
6608,المهدية,200,1300000
6609,القادسية,275,1400000
6610,المهدية,200,1300000
6611,القادسية,255,1400000
6612,الحزم,313,710000
6613,العارض,262,2200000
6614,طويق,206,950000
6615,حطين,412,4500000
6616,طويق,300,1250000
6617,اليرموك,324,1700000
6618,الرمال,300,1350000
6619,طويق,300,1220000
6620,الجنادرية,300,1350000
6621,طويق,300,930000
6622,الرمال,270,1300000
6623,طويق,375,1200000
6624,طويق,553,1700000
6625,القادسية,437,2300000
6626,عكاظ,277,920000
6627,اشبيلية,420,2000000
6628,طويق,360,1500000
6629,طويق,375,1150000
6630,نمار,270,1600000
6631,المهدية,200,1350000
6632,عكاظ,300,1040000
6633,بدر,375,1370000
6634,الرمال,312,1600000
6635,ديراب,250,970000
6636,نمار,300,1350000
6637,الرمال,312,1350000
6638,الرمال,240,1500000
6639,الملقا,405,4500000
6640,طويق,300,1220000
6641,طويق,300,1200000
6642,الغربية,200,1000000
6643,طويق,360,1550000
6644,طويق,240,1050000
6645,طويق,250,1100000
6646,بدر,250,920000
6647,طيبة,269,830000
6648,طويق,300,1250000
6649,المونسية,288,2250000
6651,لبن,200,1200000
6652,طويق,300,1100000
6653,الرمال,300,1550000
6654,المونسية,250,1600000
6655,المونسية,270,2200000
6656,النهضة,450,2000000
6657,المهدية,200,1400000
6658,عكاظ,405,1200000
6659,القيروان,248,2100000
6660,طويق,300,1220000
6661,الرفيعة,1800,15000000
6662,النرجس,260,2200000
6663,البيضاء,264,1070000
6664,الملقا,500,5500000
6665,المهدية,352,1650000
6666,العزيزية,375,1400000
6667,المهدية,200,1300000
6668,بدر,226,820000
6669,الرمال,360,1500000
6670,طويق,360,1060000
6671,الحزم,208,900000
6672,عكاظ,250,1100000
6673,الروضة,471,1500000
6674,الوسطى,400,950000
6675,طويق,480,1500000
6676,طويق,200,1050000
6677,عكاظ,412,1250000
6678,الصحافة,420,5500000
6679,عكاظ,300,1200000
6680,طويق,300,1200000
6681,الرمال,250,1200000
6682,الملقا,405,4500000
6683,الرمال,300,1350000
6684,العارض,360,2700000
6685,عكاظ,332,1300000
6686,النرجس,336,3000000
6687,طويق,300,1250000
6688,بدر,280,830000
6689,البيضاء,208,780000
6690,طويق,260,1260000
6691,لبن,450,1550000
6692,طويق,350,1270000
6693,الغربية,200,980000
6694,لبن,360,1850000
6695,المهدية,450,2350000
6696,طويق,375,1200000
6697,نمار,260,1400000
6698,العارض,234,2300000
6699,الرمال,333,1650000
6700,طويق,300,1170000
6701,طويق,266,1340000
6702,البيضاء,250,1050000
6703,عكاظ,350,1000130
6704,طويق,300,1220000
6705,الملقا,405,4500000
6706,طويق,300,1150000
6707,الرمال,300,1300000
6708,النرجس,360,3600000
6709,طويق,400,1350000
6710,العارض,312,2350000
6711,البيضاء,220,840000
6712,المونسية,312,1800000
6713,المهدية,200,1250000
6714,عكاظ,370,900000
6715,المهدية,450,1250000
6716,الجنادرية,240,1000000
6717,طويق,380,1550000
6718,طويق,250,1000000
6719,البيضاء,300,640000
6720,لبن,200,1300000
6721,الواحة,926,4700000
6722,الدولي,250,1150000
6723,طيبة,350,1100000
6724,بدر,220,980000
6725,الملقا,405,4500000
6726,الرمال,300,1350000
6727,الوسطى,200,1000000
6728,ديراب,450,1300000
6729,طيبة,272,900000
6730,طيبة,265,860000
6731,الرمال,400,1700000
6732,المحمدية,450,4600000
6733,الرمال,330,1620000
6734,البيضاء,220,650000
6735,الملقا,600,6200000
6736,طويق,375,1080000
6737,النرجس,300,2300000
6738,بدر,250,920000
6739,اشبيلية,452,2300000
6740,طويق,300,1150000
6741,طويق,375,1600000
6742,المونسية,300,2000000
6743,طيبة,260,820000
6744,طويق,300,1220000
6745,العارض,390,3800000
6746,لبن,200,1300000
6747,الرمال,300,1350000
6748,الروضة,931,2050000
6749,الرمال,250,1200000
6750,المونسية,570,2600000
6751,المعيزيلة,225,1400000
6752,طيبة,275,900000
6753,البيضاء,336,760000
6754,الجزيرة,484,1300000
6755,بدر,300,1130000
6756,النرجس,250,2100000
6757,عكاظ,300,950000
6758,العارض,262,2000000
6759,طويق,300,1200000
6760,طويق,375,1750000
6761,الرمال,360,1500000
6762,العارض,322,2800000
6763,عكاظ,220,795000
6764,طويق,220,1050000
6765,فهد,500,2500000
6766,الدولي,400,2600000
6767,الملقا,405,5100000
6768,لبن,200,1300000
6769,طويق,300,1220000
6770,اليرموك,200,1570000
6771,الرمال,300,1380000
6772,طويق,300,1200000
6773,طويق,220,1100000
6774,الحزم,300,720000
6775,الرمال,300,1170000
6776,الوسطى,200,1000000
6777,السويدي,244,1300000
6778,طويق,440,1300000
6779,طويق,200,950000
6780,شبرا,1000,2200000
6781,طويق,240,1180000
6782,طويق,300,1220000
6783,عكاظ,300,1150000
6784,الرمال,700,2600000
6785,بدر,320,1300000
6786,الرمال,312,1400000
6787,طويق,300,1200000
6788,المهدية,250,1550000
6789,الملقا,405,4500000
6790,الرفيعة,1800,15000000
6791,طويق,200,880000
6792,طويق,360,1500000
6793,الرمال,300,1230000
6794,الرمال,300,1300000
6795,ديراب,420,1450000
6796,العزيزية,350,960000
6797,عرقة,4600,45000000
6798,لبن,200,1220000
6799,العارض,270,2350000
6800,العارض,392,3000000
6801,الحزم,312,1180000
6802,العارض,500,3800000
6803,القدس,360,2900000
6804,طويق,300,1200000
6805,عكاظ,360,1350000
6806,المهدية,200,1300000
6807,الحزم,300,1180000
6808,طويق,375,1300000
6809,الرمال,262,1300000
6810,طويق,300,1220000
6811,الملقا,405,4500000
6812,طويق,360,1480000
6813,طويق,230,1120000
6814,المهدية,450,2400000
6815,الرمال,300,1850000
6816,طويق,200,1050000
6817,طويق,250,1200000
6818,المونسية,317,2150000
6819,بدر,270,900000
6820,اشبيلية,450,2450000
6821,الزهرة,400,850000
6822,النرجس,460,4300000
6823,طويق,300,1150000
6824,عرقة,525,4000000
6825,طويق,240,1050000
6826,الرمال,250,1230000
6827,لبن,200,1250000
6828,نمار,300,1450000
6829,فيصل,1260,4000000
6830,نمار,300,1350000
6831,العارض,235,2200000
6832,الملقا,405,4500000
6833,لبن,200,1300000
6834,المونسية,300,1900000
6835,الرحمانية,1800,13500000
6836,الرمال,250,1150000
6837,طويق,300,1200000
6838,شبرا,600,1250000
6839,طويق,240,1170000
6840,السويدي,250,800000
6841,عكاظ,300,1050000
6842,عكاظ,310,1000000
6843,الشفا,225,1130000
6844,بدر,315,950000
6845,قرطبة,420,3200000
6846,الحزم,253,1200000
6847,نمار,300,1400000
6848,الجزيرة,2600,10000000
6849,طويق,375,1650000
6850,طويق,200,880000
6851,الرمال,300,1300000
